id,nose_y,nose_x,left_eye_y,left_eye_x,right_eye_y,right_eye_x,left_ear_y,left_ear_x,right_ear_y,right_ear_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,posture,location
11,0.285782039165497,0.401480436325073,0.24041511118412,0.450665652751923,0.242331340909004,0.345061987638474,0.342622131109238,0.507378995418549,0.345508992671967,0.271105498075485,0.806384921073914,0.639175355434418,0.783219337463379,0.165588885545731,0.527710735797882,0.697069585323334,0.30676406621933,0.0307006612420082,0.359762161970139,0.506847143173218,0.791984975337982,0.0330976620316505,0.365852266550064,0.408212155103683,0.9967942237854,0.244369298219681,0.83552086353302,0.653768241405487,0.824249505996704,0.0953094586730003,0.0532023087143898,0.43525430560112,0.794932067394257,0.0338941216468811,normal,stream
12,0.300626426935196,0.399510622024536,0.247586265206337,0.446837097406387,0.24697656929493,0.34280189871788,0.345106899738312,0.501752734184265,0.34491491317749,0.266003727912903,0.815719306468964,0.635494947433472,0.805360913276672,0.153725296258926,0.286876350641251,0.0210375674068928,0.301999181509018,0.023588988929987,0.339487016201019,0.506654918193817,0.481085866689682,0.438598424196243,0.927983343601227,0.659219563007355,0.998806655406952,0.223453849554062,0.846238374710083,0.661271512508392,0.827118754386902,0.135113596916199,0.0522421821951866,0.435607433319092,0.78115701675415,0.0333016738295555,normal,stream
13,0.286893457174301,0.402272492647171,0.24202261865139,0.45265731215477,0.241108998656273,0.343360155820847,0.357767403125763,0.51347029209137,0.359444051980972,0.26019012928009,0.816261172294617,0.640773952007294,0.810069561004639,0.150826215744019,0.178911373019218,0.528946161270142,0.303494572639465,0.0242186151444912,0.359059005975723,0.509110689163208,0.462393820285797,0.449771195650101,0.385439276695251,0.416838586330414,0.362776696681976,0.0322698131203651,0.846143007278442,0.665046632289886,0.82588517665863,0.108617804944515,0.0519302226603031,0.436776548624039,0.779212296009064,0.0346538200974464,normal,stream
14,0.289292573928833,0.400962918996811,0.242927074432373,0.450382053852081,0.24227374792099,0.342494189739227,0.345360696315765,0.507815778255463,0.357015579938889,0.262066811323166,0.814847469329834,0.635882198810577,0.810539841651917,0.153424605727196,0.190428584814072,0.530405342578888,0.304582357406616,0.0238240454345942,0.0622973069548607,0.450088143348694,0.0627819374203682,0.432201504707336,0.387935042381287,0.414365440607071,0.365633100271225,0.0334635712206364,0.853602588176727,0.663703262805939,0.828339338302612,0.1452846378088,0.0623335056006908,0.441682100296021,0.766121864318848,0.0505842119455338,normal,stream
15,0.287479728460312,0.401043802499771,0.241430729627609,0.450782954692841,0.241031512618065,0.343882143497467,0.355061918497086,0.510518193244934,0.358273506164551,0.262929201126099,0.815950870513916,0.637787938117981,0.79106879234314,0.163505002856255,0.193420767784119,0.53205806016922,0.316719770431519,0.0257935784757137,0.066299594938755,0.439574897289276,0.0662012994289398,0.430048763751984,0.386918008327484,0.416723608970642,0.348719745874405,0.0313309878110886,0.845809519290924,0.6635462641716,0.823798298835754,0.0950051099061966,0.0612254180014133,0.435108542442322,0.776309847831726,0.0418489314615726,normal,stream
16,0.288814574480057,0.402712941169739,0.242400482296944,0.453376561403275,0.244481757283211,0.345124006271362,0.354837983846664,0.512392103672028,0.358071744441986,0.261486619710922,0.814626336097717,0.646534085273743,0.804160118103027,0.146993264555931,0.284746736288071,0.0184628684073687,0.289483040571213,0.0248863976448774,0.0555708892643452,0.439519762992859,0.0563444495201111,0.418047100305557,0.98606950044632,0.556193828582764,0.996659576892853,0.221604436635971,0.857969284057617,0.671689689159393,0.865218460559845,0.150392457842827,0.0463468208909035,0.439953148365021,0.78795051574707,0.0412906520068645,normal,stream
17,0.282903283834457,0.399434030056,0.235470727086067,0.451455563306808,0.237408876419067,0.343099921941757,0.354902982711792,0.515345633029938,0.356788456439972,0.262377470731735,0.805219709873199,0.640386343002319,0.788378655910492,0.159859851002693,0.530020534992218,0.702703058719635,0.291086167097092,0.025755250826478,0.0506123900413513,0.439770638942719,0.0511601567268372,0.424031257629395,0.361028671264648,0.412328749895096,0.996227383613586,0.241579174995422,0.839141428470612,0.655898869037628,0.827290832996368,0.0939895436167717,0.045635886490345,0.43364629149437,0.787012934684753,0.033365685492754,normal,stream
18,0.28180992603302,0.415784358978271,0.238884523510933,0.471896171569824,0.236596718430519,0.361445218324661,0.357373654842377,0.537615358829498,0.341629475355148,0.288859456777573,0.801740348339081,0.665047466754913,0.781948685646057,0.173069357872009,0.965310096740723,0.775178134441376,0.928788006305695,0.0322843790054321,0.320185303688049,0.53736686706543,0.306706190109253,0.0185870807617903,0.36398383975029,0.426277160644531,1.00077569484711,0.264109700918198,0.833282828330994,0.67998731136322,0.824930667877197,0.154922723770142,0.0429022237658501,0.447615802288055,0.783668696880341,0.0352877415716648,normal,stream
19,0.28443917632103,0.397311747074127,0.238685011863708,0.447641253471375,0.239027753472328,0.344064325094223,0.342601716518402,0.509131729602814,0.332915335893631,0.272750288248062,0.80552351474762,0.641997814178467,0.789932370185852,0.162297651171684,0.530865550041199,0.69490909576416,0.313732922077179,0.0108936885371804,0.356026649475098,0.514210939407349,0.503485262393951,0.434104084968567,0.927762985229492,0.665085434913635,0.993730664253235,0.242227256298065,0.834855914115906,0.654249548912048,0.843065679073334,0.150381281971931,0.0469947420060635,0.436701536178589,0.797202885150909,0.0357955805957317,normal,stream
20,0.282531142234802,0.398871004581451,0.235661372542381,0.44948273897171,0.23576483130455,0.343546181917191,0.35446959733963,0.513499855995178,0.334934026002884,0.269399642944336,0.804594278335571,0.641992211341858,0.786648571491241,0.162989154458046,0.507152438163757,0.698645949363708,0.833126366138458,0.0610308237373829,0.0467496477067471,0.443189531564713,0.807100296020508,0.0487579852342606,0.363049536943436,0.408427476882935,0.995787799358368,0.243099793791771,0.849292039871216,0.664829969406128,0.829865515232086,0.0877747088670731,0.0435317493975163,0.436010152101517,0.80211615562439,0.0376374647021294,normal,stream
21,0.283683180809021,0.399585425853729,0.239107429981232,0.450367271900177,0.239572495222092,0.344914168119431,0.354859471321106,0.511265635490417,0.345339238643646,0.268969565629959,0.804811656475067,0.641782939434052,0.785653054714203,0.161437377333641,0.957971453666687,0.716398000717163,0.301477253437042,0.0272809360176325,0.292990386486053,0.518000781536102,0.441249579191208,0.454567402601242,0.363540172576904,0.406557232141495,0.996042847633362,0.223188579082489,0.836062371730804,0.655218005180359,0.824521958827972,0.0950784534215927,0.0478510782122612,0.431983888149261,0.793784141540527,0.033741407096386,normal,stream
22,0.286275267601013,0.399224847555161,0.239142686128616,0.450116544961929,0.239038750529289,0.342666447162628,0.354078650474548,0.511450409889221,0.342852711677551,0.266885876655579,0.802309811115265,0.641282081604004,0.785023927688599,0.161226451396942,0.531201243400574,0.699042320251465,0.316834777593613,0.0264574345201254,0.362414002418518,0.514249682426453,0.791559517383575,0.0330182500183582,0.928434371948242,0.677551567554474,0.996864080429077,0.224171295762062,0.835870921611786,0.655269682407379,0.828172564506531,0.0970124304294586,0.0450648702681065,0.433853685855865,0.781119704246521,0.0352720394730568,normal,stream
23,0.281619787216187,0.399140149354935,0.23455023765564,0.44772806763649,0.234074905514717,0.342432647943497,0.354713708162308,0.508436918258667,0.345490097999573,0.264672487974167,0.814253091812134,0.638797044754028,0.797698378562927,0.160853311419487,0.528598308563232,0.695734202861786,0.303036570549011,0.0258380938321352,0.357083886861801,0.502128899097443,0.48244309425354,0.437400847673416,0.387000918388367,0.417213708162308,0.346907585859299,0.0336393974721432,0.831909656524658,0.654823243618011,0.825123250484467,0.105318896472454,0.0592755004763603,0.434769362211227,0.780426681041718,0.0366505794227123,normal,stream
24,0.283473640680313,0.413301229476929,0.237911462783813,0.466294080018997,0.238403558731079,0.365446418523788,0.290521591901779,0.51806777715683,0.304714977741241,0.293762236833572,0.473635643720627,0.557579696178436,0.520813286304474,0.18226283788681,0.27157536149025,0.553938686847687,0.513563454151154,0.208753317594528,0.365706533193588,0.522970378398895,0.472637265920639,0.43150982260704,0.726525902748108,0.470561563968658,0.72001039981842,0.221022218465805,0.812508761882782,0.682893335819244,0.846525490283966,0.1026641279459,0.696269810199738,0.506436586380005,0.838586807250977,0.0654691457748413,normal,stream
25,0.301259845495224,0.4057736992836,0.251587986946106,0.459093600511551,0.24659888446331,0.358938187360764,0.312544941902161,0.51375687122345,0.312545448541641,0.294850915670395,0.801643252372742,0.619819819927216,0.486411213874817,0.222163215279579,0.196943029761314,0.533802688121796,0.312707483768463,0.0253120716661215,0.370320409536362,0.517685830593109,0.469086289405823,0.445420265197754,0.7336066365242,0.48510330915451,0.746248006820679,0.218471437692642,0.812212228775024,0.659141659736633,0.827114403247833,0.153408661484718,0.0478375665843487,0.439171522855759,0.856656193733215,0.0551428385078907,normal,stream
26,0.284434676170349,0.421151220798492,0.241557046771049,0.471033304929733,0.241406291723251,0.367142558097839,0.320344805717468,0.529024064540863,0.319921344518661,0.294539481401443,0.808139204978943,0.647321105003357,0.518702983856201,0.181421250104904,0.323264360427856,0.551433563232422,0.490336924791336,0.18030309677124,0.293071269989014,0.534546673297882,0.328351765871048,0.294666230678558,0.718099772930145,0.481348037719727,0.758514165878296,0.223205178976059,0.826087832450867,0.679846048355103,0.827910125255585,0.135085165500641,0.678271591663361,0.476551711559296,0.802401959896088,0.087266780436039,normal,stream
27,0.286107778549194,0.42172509431839,0.242941498756409,0.472092092037201,0.245947822928429,0.367255240678787,0.322563827037811,0.534579277038574,0.328135311603546,0.296904921531677,0.819314777851105,0.649332642555237,0.541671931743622,0.183708846569061,0.264514118432999,0.560444295406342,0.1612918227911,0.159870564937592,0.26630225777626,0.537896752357483,0.376895815134048,0.461611121892929,0.924362659454346,0.679032504558563,0.774075925350189,0.227963611483574,0.834355592727661,0.690133512020111,0.832350552082062,0.124275952577591,0.0388653315603733,0.446239531040192,0.843263983726501,0.0294072441756725,normal,stream
28,0.282852590084076,0.411134123802185,0.23935167491436,0.466596752405167,0.240283221006393,0.363432258367538,0.318249523639679,0.526545464992523,0.320247441530228,0.286665856838226,0.822261273860931,0.637963831424713,0.539222538471222,0.17877633869648,0.262037396430969,0.556222677230835,0.298689693212509,0.0234278310090303,0.281922936439514,0.536584496498108,0.375043362379074,0.457459390163422,0.714892983436584,0.48255255818367,0.735002815723419,0.24170970916748,0.82726001739502,0.669266760349274,0.829319775104523,0.11971141397953,0.674489378929138,0.473826617002487,0.82852303981781,0.0476964674890041,normal,stream
29,0.285163432359695,0.41104781627655,0.243941396474838,0.467020034790039,0.240739226341248,0.362224489450455,0.32040736079216,0.527032971382141,0.3185695707798,0.290318608283997,0.819951713085175,0.633132517337799,0.559921443462372,0.212775841355324,0.264427155256271,0.554038941860199,0.522528946399689,0.186192914843559,0.353346973657608,0.542786657810211,0.402863740921021,0.46696075797081,0.926537215709686,0.663048207759857,0.780013263225555,0.226097643375397,0.826959908008575,0.664547741413116,0.830113351345062,0.1224430128932,0.040708877146244,0.451072096824646,0.847916662693024,0.0274740178138018,normal,stream
30,0.288582623004913,0.422677099704742,0.24603296816349,0.478631317615509,0.246628224849701,0.366315186023712,0.345935076475143,0.535967171192169,0.34572970867157,0.289056271314621,0.815779089927673,0.655990242958069,0.799035787582397,0.178443640470505,0.295844614505768,0.0177661813795567,0.296650677919388,0.0268209055066109,0.294461011886597,0.538837909698486,0.468625336885452,0.462964594364166,0.317803829908371,0.0203079581260681,0.322694689035416,0.0226576831191778,0.831746816635132,0.67756313085556,0.846788644790649,0.094066709280014,0.0414388664066792,0.443838745355606,0.854204833507538,0.0307965949177742,normal,stream
31,0.284886598587036,0.419220566749573,0.239772260189056,0.471881985664368,0.241959139704704,0.364235699176788,0.321982622146606,0.534001469612122,0.326542764902115,0.293609529733658,0.807351112365723,0.647832036018372,0.798243045806885,0.170466333627701,0.259688407182693,0.560520529747009,0.302444338798523,0.0226608160883188,0.243745192885399,0.535635650157928,0.403776705265045,0.46665221452713,0.907712578773499,0.664300441741943,0.791832268238068,0.223755493760109,0.824977934360504,0.676683485507965,0.845597326755524,0.147836342453957,0.0328098349273205,0.441187620162964,0.801264226436615,0.0521194413304329,normal,stream
32,0.289242744445801,0.423522293567657,0.242970243096352,0.477830797433853,0.242120996117592,0.366114288568497,0.321912586688995,0.53455001115799,0.324247300624847,0.294033378362656,0.807365536689758,0.660419583320618,0.800001382827759,0.164461478590965,0.298169046640396,0.0208537094295025,0.299595266580582,0.0249005313962698,0.291297316551208,0.535738110542297,0.399334669113159,0.486992061138153,0.910799145698547,0.664661228656769,0.821046352386475,0.211259797215462,0.834028363227844,0.684917986392975,0.850158751010895,0.121020138263702,0.0376210957765579,0.436627179384232,0.813111186027527,0.0344999991357327,normal,stream
33,0.29888316988945,0.427313596010208,0.247174218297005,0.482971340417862,0.245894938707352,0.368347525596619,0.315313220024109,0.536077320575714,0.324194192886353,0.295648187398911,0.805700957775116,0.665567815303802,0.798544108867645,0.17644390463829,0.25928196310997,0.565783739089966,0.300567537546158,0.0254082474857569,0.245580762624741,0.538885951042175,0.490766316652298,0.45801830291748,0.893110275268555,0.664838671684265,0.811298906803131,0.224715575575829,0.828570604324341,0.68269145488739,0.845929443836212,0.121078923344612,0.0425213947892189,0.44297456741333,0.790866017341614,0.0263812933117151,normal,stream
34,0.284699887037277,0.425950586795807,0.239795506000519,0.481335401535034,0.239405483007431,0.367708623409271,0.312708377838135,0.536834001541138,0.322887182235718,0.295960187911987,0.805464744567871,0.664888799190521,0.78880375623703,0.166397899389267,0.958710849285126,0.761134266853333,0.299301773309708,0.0208510458469391,0.289698123931885,0.534674465656281,0.45170059800148,0.448956370353699,0.989276051521301,0.556613206863403,0.80566018819809,0.214114412665367,0.825526893138885,0.673995435237885,0.846537411212921,0.119412884116173,0.0457042343914509,0.438994467258453,0.812645137310028,0.0304467063397169,normal,stream
35,0.284699887037277,0.425950586795807,0.239795506000519,0.481335401535034,0.239405483007431,0.367708623409271,0.312708377838135,0.536834001541138,0.322887182235718,0.295960187911987,0.805464744567871,0.664888799190521,0.78880375623703,0.166397899389267,0.958710849285126,0.761134266853333,0.299301773309708,0.0208510458469391,0.289698123931885,0.534674465656281,0.45170059800148,0.448956370353699,0.989276051521301,0.556613206863403,0.80566018819809,0.214114412665367,0.825526893138885,0.673995435237885,0.846537411212921,0.119412884116173,0.0457042343914509,0.438994467258453,0.812645137310028,0.0304467063397169,normal,stream
36,0.290058761835098,0.423180997371674,0.245144963264465,0.477416187524796,0.246030390262604,0.365934252738953,0.321711391210556,0.535342633724213,0.326356470584869,0.296390146017075,0.817494630813599,0.663628399372101,0.792473137378693,0.169124215841293,0.25723472237587,0.562431216239929,0.30128139257431,0.0177807938307524,0.267434448003769,0.535433113574982,0.490799725055695,0.461559504270554,0.890433013439178,0.665649235248566,0.792455852031708,0.224230721592903,0.820661544799805,0.674112021923065,0.847778141498566,0.137438118457794,0.0393617674708366,0.446565538644791,0.804086446762085,0.0261827763170004,normal,stream
37,0.29852306842804,0.41430476307869,0.248017385601997,0.468409925699234,0.245678707957268,0.363417714834213,0.340977936983109,0.529933571815491,0.329614251852036,0.289343327283859,0.806454837322235,0.6607346534729,0.795028388500214,0.166157901287079,0.961953580379486,0.761431932449341,0.314412176609039,0.020741967484355,0.357355713844299,0.537540078163147,0.495306342840195,0.454016476869583,0.906935691833496,0.666821658611298,0.809842646121979,0.209247395396233,0.832179367542267,0.685265898704529,0.861658751964569,0.136420279741287,0.035487100481987,0.444956839084625,0.826249778270721,0.030669491738081,normal,stream
38,0.303758174180984,0.39805406332016,0.250562489032745,0.450020849704742,0.245848417282104,0.342023402452469,0.35820460319519,0.507217526435852,0.346635162830353,0.260675400495529,0.804099559783936,0.637620329856873,0.783756852149963,0.159162402153015,0.188324302434921,0.531484007835388,0.954706728458405,0.0330905131995678,0.337075859308243,0.51823103427887,0.473818480968475,0.124814033508301,0.385309368371964,0.402221769094467,0.996327698230743,0.242541670799255,0.854071140289307,0.669165670871735,0.845166742801666,0.153343915939331,0.0426560416817665,0.437513321638107,0.764327347278595,0.0372121669352055,normal,stream
39,0.301609367132187,0.39627343416214,0.255090594291687,0.445842653512955,0.24555791914463,0.341733753681183,0.350206077098846,0.497154653072357,0.346053808927536,0.259245663881302,0.818212032318115,0.631080865859985,0.804904758930206,0.150749251246452,0.295658260583878,0.027455160394311,0.292840003967285,0.022742185741663,0.291138917207718,0.503803670406342,0.338264405727386,0.0250778347253799,0.391749113798141,0.377914816141129,0.372236102819443,0.0289848502725363,0.859107434749603,0.664938867092133,0.841859698295593,0.137348622083664,0.0445885583758354,0.427279591560364,0.786592245101929,0.0420545376837254,normal,stream
40,0.300442218780518,0.406123280525208,0.246693000197411,0.455536901950836,0.243547812104225,0.3521728515625,0.343215525150299,0.511799931526184,0.342394411563873,0.271201640367508,0.82103556394577,0.647521376609802,0.780836224555969,0.163725972175598,0.288605034351349,0.0265642404556274,0.300597667694092,0.0260861944407225,0.315218031406403,0.521900057792664,0.481814116239548,0.451544731855392,0.991694450378418,0.553178727626801,0.364375412464142,0.0298366695642471,0.858509838581085,0.687330067157745,0.82446676492691,0.1517593562603,0.0510498285293579,0.431984007358551,0.789772272109985,0.0428451858460903,normal,stream
41,0.286920160055161,0.40678009390831,0.244917750358582,0.459950864315033,0.24043196439743,0.355598270893097,0.344937443733215,0.519097506999969,0.341144621372223,0.272903561592102,0.820258319377899,0.645873427391052,0.784990072250366,0.162398859858513,0.290405929088593,0.0255428124219179,0.301230192184448,0.0258479099720716,0.319791674613953,0.519941687583923,0.323418140411377,0.026060912758112,0.988288879394531,0.554877877235413,0.365155667066574,0.031115522608161,0.858896851539612,0.674964964389801,0.842367589473724,0.149489656090736,0.0454874970018864,0.428735911846161,0.778753221035004,0.0364763140678406,normal,stream
42,0.301320999860764,0.4022376537323,0.250751703977585,0.45193737745285,0.252025067806244,0.346056073904037,0.356063187122345,0.513520658016205,0.361683487892151,0.27345997095108,0.797388553619385,0.646100640296936,0.786559164524078,0.170892626047134,0.298566073179245,0.0270745474845171,0.304728448390961,0.0229357499629259,0.0571278929710388,0.446951121091843,0.0618338771164417,0.42292794585228,0.386462539434433,0.414326220750809,0.995254397392273,0.245419710874557,0.84115743637085,0.683836758136749,0.84365701675415,0.151133313775063,0.0566219612956047,0.43766987323761,0.798413634300232,0.0716230124235153,normal,stream
43,0.303139477968216,0.403732717037201,0.254931449890137,0.45305871963501,0.252964407205582,0.3492591381073,0.359777837991714,0.514441847801208,0.358200222253799,0.272133022546768,0.792245864868164,0.646949052810669,0.786737561225891,0.16496704518795,0.29446405172348,0.0386393927037716,0.991509199142456,0.0882961079478264,0.0715108439326286,0.452849268913269,0.0715661197900772,0.419358372688293,0.386990785598755,0.406547486782074,0.996248245239258,0.243996039032936,0.840147912502289,0.682126045227051,0.83223819732666,0.128606513142586,0.0663580745458603,0.440311700105667,0.794421136379242,0.0737758651375771,normal,stream
44,0.238382384181023,0.420563519001007,0.213383734226227,0.452670603990555,0.204157084226608,0.385763466358185,0.239618852734566,0.492475837469101,0.236836612224579,0.327579140663147,0.384754925966263,0.428749531507492,0.355189144611359,0.372077316045761,0.59646201133728,0.462106347084045,0.57177746295929,0.476953268051147,0.651018440723419,0.497653186321259,0.601090133190155,0.51073157787323,0.766823649406433,0.256304413080215,0.690765261650085,0.326700985431671,0.824475944042206,0.457204580307007,0.78248918056488,0.656442165374756,0.970412492752075,0.480391800403595,0.766686916351318,0.653792321681976,normal,stream
45,0.327131271362305,0.422593832015991,0.27440932393074,0.4774309694767,0.265342056751251,0.364944279193878,0.351157993078232,0.531968593597412,0.348450481891632,0.280724883079529,0.823074758052826,0.670120239257812,0.808591663837433,0.15251336991787,0.314252078533173,0.0244822073727846,0.954315781593323,0.0304652936756611,0.342101067304611,0.53510057926178,0.952080547809601,0.0225041545927525,0.988490700721741,0.57164067029953,1.00002229213715,0.223716139793396,0.848550140857697,0.699559032917023,0.832773268222809,0.100386291742325,0.0420405566692352,0.450454950332642,0.825432181358337,0.0339033342897892,normal,stream
46,0.292213201522827,0.410882860422134,0.242653280496597,0.464762926101685,0.244216412305832,0.358883202075958,0.34253665804863,0.52937924861908,0.33659154176712,0.291541695594788,0.771166145801544,0.665371179580688,0.789147257804871,0.163637146353722,0.973562896251678,0.743873834609985,0.985504388809204,0.080499142408371,0.319350808858871,0.531521558761597,0.0517330728471279,0.424456685781479,0.991208016872406,0.538730144500732,1.00448882579803,0.283855468034744,0.826548516750336,0.710110664367676,0.868177533149719,0.150583624839783,0.981657683849335,0.513197243213654,0.791583657264709,0.0359097309410572,normal,stream
47,0.277647137641907,0.414325505495071,0.235500410199165,0.469488531351089,0.233812510967255,0.360444784164429,0.344067186117172,0.538072347640991,0.33036869764328,0.288519591093063,0.795620441436768,0.669940114021301,0.790620267391205,0.167272984981537,0.968060076236725,0.764311730861664,0.299299895763397,0.0249054580926895,0.0494935847818851,0.473217666149139,0.305865943431854,0.0410601943731308,0.365113854408264,0.437199085950851,0.998295187950134,0.243642717599869,0.845117449760437,0.709682464599609,0.827101647853851,0.149660915136337,0.0386992506682873,0.453589379787445,0.782843470573425,0.0370198599994183,normal,stream
